Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
543,Amedeus Stockmanslei 39,2021-10-16,01:00:00,36,23,13,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,02:00:00,23,17,6,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,03:00:00,15,11,4,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,04:00:00,22,17,5,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,05:00:00,18,10,8,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,06:00:00,35,15,20,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,07:00:00,25,12,13,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,08:00:00,75,46,29,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,09:00:00,125,50,75,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,10:00:00,150,72,78,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,11:00:00,195,100,95,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,12:00:00,207,106,101,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,13:00:00,211,89,122,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,14:00:00,283,138,145,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,15:00:00,222,121,101,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,16:00:00,248,145,103,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,17:00:00,188,95,93,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,18:00:00,167,93,74,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,19:00:00,139,69,70,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,20:00:00,76,27,49,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,21:00:00,54,26,28,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,22:00:00,49,30,19,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,23:00:00,58,32,26,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,00:00:00,86,55,31,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,01:00:00,36,24,12,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,02:00:00,22,15,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,03:00:00,5,3,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,04:00:00,10,7,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,05:00:00,26,19,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,06:00:00,26,9,17,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,07:00:00,20,9,11,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,08:00:00,49,30,19,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,09:00:00,109,51,58,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,10:00:00,139,67,72,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,11:00:00,147,80,67,MOR02
