Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
84,Oudemolsedijk,2018-07-21,20:00:00,25,8,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,21:00:00,18,8,10,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,22:00:00,30,1,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,23:00:00,30,0,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,00:00:00,25,1,24,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,01:00:00,13,5,8,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,02:00:00,12,10,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,03:00:00,8,8,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,04:00:00,38,38,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,05:00:00,26,26,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,06:00:00,1,1,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,07:00:00,10,5,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,08:00:00,46,17,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,09:00:00,93,54,39,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,10:00:00,137,77,60,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,11:00:00,112,57,55,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,12:00:00,49,29,20,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,13:00:00,71,34,37,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,14:00:00,123,55,68,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,15:00:00,84,27,57,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,16:00:00,133,88,45,FMN GV 18 Kasterlee
